step,q1,q2,cv,q3,ch,mae,mu_x,mu_y,sigma_x,sigma_y,xopt_runtime,xopt_error,run,best_mae,q1_misalign_x,q1_misalign_y,q2_misalign_x,q2_misalign_y,q3_misalign_x,q3_misalign_y
23,-9.415032445540385,-5.995287772998352,5.6717625541803976e-05,15.572625789982963,0.00037451892608923645,8.958452963270247e-05,-1.2530483672890114e-06,2.0512488845270127e-06,0.00016329337086062878,0.0001917404297273606,0.01763440005015582,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
24,10.106541205276745,-20.04677016100228,0.0010062329469208114,1.685191149085514,0.0007051729725601509,4.7136603825492784e-05,-2.8266242679819698e-09,4.556795829557814e-09,2.3170177883002907e-05,0.00016536885232198983,0.026675399974919856,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
25,0.5795554269320701,4.234637630319266,-0.00011807256407829216,4.647264722959261,-2.9908854342281564e-05,6.064598710509017e-05,4.610380344161058e-08,9.456534826313145e-07,4.2039282561745495e-06,0.00023738825984764844,0.02228489995468408,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
26,-2.4911137520971134,7.958912737738337,-0.0005354131994871252,-0.03179751060912661,-0.00026802789474869956,4.513154271990061e-05,5.969070571154589e-09,1.4021225069882348e-08,3.1072133424459025e-05,0.00014943403948564082,0.017203400027938187,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
27,13.27455045548705,-17.75871756641363,0.0014879837648796347,22.789236467350616,0.0005335141403347676,3.016485061380081e-05,7.491848919016775e-09,1.4421857486013323e-08,8.25986426207237e-05,3.803884465014562e-05,0.021801099996082485,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
28,8.310324220672618,4.32822413524849,-8.598831074629721e-05,-11.788804300394514,-0.0004469218376605859,0.00010238763206871226,-1.2009313650196418e-06,7.4761132964340504e-06,0.0002658527810126543,0.0001350207021459937,0.022266200045123696,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
29,-11.18076491971021,7.643550196390398,-0.0010759866932963176,4.234256416573221,-0.00013643254536025096,7.485255628125742e-05,1.921799253068457e-07,1.4415036275750026e-08,0.00017934688366949558,0.00011985672608716413,0.016733499942347407,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
30,10.185190871011,-13.409214956075495,0.0010708425393025605,10.276673368654478,0.00048789871157963073,4.2130661313422024e-05,-5.431957106338814e-10,1.0413714335300028e-10,9.266466076951474e-05,7.58573369239457e-05,0.026629499974660575,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
31,4.936483955768683,-5.653500419483757,0.0007232818333256139,17.128733423120913,0.00039130406387607563,8.654696284793317e-05,1.2721557141048834e-09,-5.258698365651071e-09,6.895761180203408e-05,0.0002772237057797611,0.021408299915492535,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
32,-16.43706513934854,19.83624204332671,-0.0012588403890184652,-20.564975766958895,-0.0015872006931199317,3.502934123389423e-05,-9.343722240373609e-07,1.9365302250662353e-08,7.504725363105536e-05,6.411636422853917e-05,0.020303199999034405,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
33,5.204251606291254,-8.985422475958766,0.0008539160536210875,15.791139783858414,0.0004265583925039856,4.8311725549865514e-05,7.503516030737956e-09,-1.629859980312176e-08,3.0091787266428582e-05,0.00016313130618073046,0.02018570003565401,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
34,7.890576710434141,-15.829013299989857,0.0008535320565534856,0.9764625306612843,0.0005583951028518582,4.323745088186115e-05,-7.110315891623031e-08,-2.5608756004658062e-08,9.436061372980475e-05,7.849247776903212e-05,0.01625340001191944,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
35,2.934862399973715,-12.236051169148146,0.0009094325874618439,15.802849999464428,0.0005011679119758686,1.6691743439878337e-05,1.1455863386800047e-05,7.3586647886259016e-09,4.357613215688616e-05,1.1727618584700394e-05,0.018461799947544932,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
36,9.489974168674848,-14.760474699971391,0.0008341834660759628,0.439646769351814,0.0005220711914081953,1.95847314898856e-05,-3.135563986234047e-08,1.0883081813517492e-07,3.397126420168206e-05,4.422747952048667e-05,0.01717160001862794,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
37,-2.1349813784434746,-1.4907382739456947,-4.435292363656234e-05,-2.1870348784454565,9.004083984215779e-06,0.00010604168346617371,2.944489096989855e-11,8.95934078926075e-07,0.0004008942050859332,2.2376569177140482e-05,0.02542570000514388,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
38,2.3326543177690735,-0.3216200974058807,0.00030951529591962437,14.535535910835444,0.00027595255041507934,9.512378164799884e-05,-2.029310053330846e-09,-5.76937964069657e-09,6.608249532291666e-05,0.0003144048387184739,0.021882699918933213,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
39,1.665451173258931,5.40618103927162,-0.00019260880645994045,-2.5479163798201063,-0.0002494462248892451,5.022068216931075e-05,-2.0154331537014514e-09,-1.251237335964106e-09,5.911465450481046e-06,0.0001949680008692667,0.01989640004467219,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
40,3.62688041542419,-19.47501605331736,0.0012661912351015557,17.512545002734164,0.0005780516745452043,6.220341310836375e-05,-1.3430963008431718e-09,1.6566445992793888e-09,6.519598537124693e-05,0.00018361465481575578,0.024768500006757677,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
41,-4.572370081364178,-4.611181589785808,0.00021787283996797368,21.404751718242913,0.00042943316016448064,3.516893775667995e-05,-1.7051775103027467e-08,1.0364786362515588e-08,0.00012299607624299824,1.765225169947371e-05,0.020969299948774278,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
42,9.69037332853167,-25.59007598670457,0.0011990416508988343,3.7237269850017714,0.000870241560017849,9.328529267804697e-05,1.2622649592231028e-09,1.3077624316792935e-08,6.514981942018494e-05,0.0003079770249314606,0.020107799908146262,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
43,-3.684193566182577,10.923487372255936,-0.0007776515604547443,-7.565734136033571,-0.0006176022912062817,2.9489929147530347e-05,1.0871673339352128e-08,-7.797780199325643e-09,3.733354606083594e-05,8.060750406002626e-05,0.019241099944338202,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
44,10.11628252580052,-15.774431958254006,0.0007377825256194473,-3.2973015418573564,0.0005657987139661698,3.7186648114584386e-05,1.0400782457509195e-08,-1.210719347000122e-08,6.321359978755936e-05,8.551049540983513e-05,0.01892200007569045,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
45,-9.36519814209634,7.812631541125717,-0.0010162541829356144,13.74748090665658,5.423310467046205e-05,4.7884765081107616e-05,-3.260448283981532e-05,-3.858014679281041e-06,9.60228280746378e-05,5.905371654080227e-05,0.018744800006970763,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
46,24.424196320879307,-20.40087740261911,0.0017382932355466507,23.040046099239266,0.0005501720626037014,3.550955807440914e-05,2.390905251559161e-08,4.598405212163925e-09,9.184166992781684e-05,5.016805516788736e-05,0.020013900008052588,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
47,-5.815005935645691,8.347257276180786,-0.0007646793370521532,0.28842624244284965,-0.00027196065903168157,4.02575678890571e-05,-4.7895696297928225e-09,2.9477632779162377e-08,0.00010457059397595003,5.642540781991556e-05,0.019052199902944267,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
48,-1.0845978916108532,-16.843864311885685,0.0011018093653786943,21.876742282982782,0.0005296954072681516,5.5628432164667174e-05,5.8010471093439264e-08,-4.108687789994292e-08,3.884140096488409e-05,0.00018357322551310062,0.019802000024355948,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
49,11.587096506872873,-15.56386150401726,0.0013383715629996184,19.33127604978799,0.000523596629304986,4.643177817342803e-05,3.183231456205249e-11,4.836465450352989e-09,9.733902697917074e-05,8.838321082293987e-05,0.018495900090783834,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
50,8.350824798252432,-7.3303071691213475,0.00023085935845718693,-10.368598686255469,0.00015142119281910164,1.095983952836832e-05,-2.789329869301582e-07,-3.3904328233802516e-09,3.6308741982793435e-05,7.248289421113441e-06,0.020719599910080433,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
51,8.875449593450682,-6.49079409389336,0.00014487542723126906,-11.961137266799122,9.299969582033094e-05,2.6668600185075775e-05,-7.190976702986518e-10,1.6968471072686953e-09,9.511423559160903e-05,1.1557752259250265e-05,0.019553299993276596,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
52,9.351751338851965,-9.41888168916675,0.00011619682608625082,-13.693853147651865,0.00022638008817033224,3.884837497025728e-05,-2.5734548216860276e-06,2.2293754682323197e-06,8.376027108170092e-05,6.683039100607857e-05,0.019343000021763146,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
53,-6.981469703297308,15.60964284432815,-0.0009235802955745367,-21.365214529323506,-0.001380067143977119,1.2800728654838167e-05,3.8556777326448355e-08,1.5471998722205171e-06,1.5481218724744394e-05,3.413593731238507e-05,0.02111720002721995,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
54,8.28422168507622,-8.306173183025248,0.0006180288681640496,-0.4210916515831891,0.000286422576647234,3.281919634900987e-05,2.0129647282374208e-07,5.478870662045665e-06,3.947233926737681e-05,8.612428791821003e-05,0.023590700002387166,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
55,-7.978456271966287,15.296812828023786,-0.00118269606735993,-12.05097194250081,-0.000977343475978677,6.434940587496385e-06,-4.938986108982135e-08,-3.1260185551218456e-09,1.96102282643551e-05,6.077018042560667e-06,0.022580899996683,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
56,7.910091407690839,4.290752953351503,1.640413381987863e-05,-8.3034359434545,-0.00035245358257822456,0.00010842779010999948,1.9400658857193775e-10,-1.6875901565072127e-08,0.00023113701900001615,0.00020255707204341888,0.025404399959370494,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
57,-5.11225256559436,4.643351429278992,-0.0005026394444378151,-0.9170933937883188,-0.00018261545655068198,7.30245592421852e-05,-1.759372025844641e-08,-4.056698799104197e-08,0.00025896664010360837,3.307341467007063e-05,0.01978109998162836,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
58,1.6338717044620827,-1.6299730912682018,0.00014776912637689263,0.046538958144178945,6.169998809701695e-05,7.133309554774314e-05,3.0894361771061085e-06,-6.149170985736419e-07,0.00017242725880350918,0.0001092007732950151,0.020629199920222163,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
59,-10.999732731234284,1.3072259875362748,-0.0006026937869139049,14.378905364367219,0.00024562727011082953,6.100373138906434e-05,-1.0543175221755519e-08,-1.8690116121433675e-10,6.0245933127589524e-05,0.00018375826766714454,0.017480500042438507,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
60,0.023993994457495255,10.79179115010284,-0.0005639232865955291,-6.656309607758922,-0.0005800169999841317,6.539672176586464e-05,4.821464472115622e-08,-2.498609319445677e-09,8.930792682804167e-05,0.00017222824681084603,0.019718300085514784,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
61,-5.863217590329451,12.474980186331898,-0.0010089804791200054,-2.8411665388372827,-0.0005118979260802002,2.536237661843188e-05,4.708888354798546e-07,9.94963329503662e-08,2.5073371944017708e-05,7.580575038446113e-05,0.021523599978536367,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
62,-2.0976004561866097,-1.9776881584531196,0.00013736382209824483,13.558923761999653,0.00028534389318222764,3.536248186719604e-05,-5.171821158000967e-07,2.0378499812068185e-06,3.667912460514344e-05,0.00010221577394986525,0.021673999959602952,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
63,9.627758907877242,-10.840519731362825,0.00021594086334007068,-12.38286957126167,0.0003171123984756755,3.9401995309162885e-05,-1.2782663816324202e-09,-1.8623040887177922e-09,8.630899537820369e-05,7.129583536880091e-05,0.021293999976478517,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
64,12.277637237496643,-20.817823000051924,0.001226768729007954,8.124172746979648,0.0006809594158354797,7.893334259279072e-05,1.5136386082303943e-06,5.800154667667812e-07,0.00014853518223389983,0.00016510453133378178,0.02558719995431602,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
65,8.80195779331264,-23.547553269616373,0.0010813143255874135,1.5071990108021753,0.0008303451230303884,9.57102602114901e-05,8.649317351228092e-08,8.663528205943294e-08,0.00013085847604088485,0.0002518094261176884,0.019199199974536896,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
66,-1.9672655484692727,12.50226512359884,-0.0007886225768469352,-17.529778167767255,-0.0010509642847934023,9.837145626079291e-06,-5.112416090469196e-08,-8.205358881241409e-07,2.5956935132853687e-05,1.2519987649284303e-05,0.031545500038191676,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
67,5.50066776646404,1.4154116926358042,-0.0003077733068309537,-16.67811311907432,-0.00041739078789763593,5.915285328228492e-06,-1.5549342151643941e-06,1.9762110241572373e-06,1.2392210919642821e-05,7.737783562333789e-06,0.02836690004914999,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
68,6.5371777068169195,-1.4320007297267219,-1.8440867453394617e-06,-11.604067270630575,-0.00015470829780029312,1.726123082335107e-05,1.7922494635058683e-06,-1.2860190281571704e-06,2.223044793936424e-05,4.373621050035581e-05,0.016840999945998192,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
69,-12.729837373550684,0.3431207029366735,-0.0006236334450758582,14.008078235553361,0.00025379487997355784,9.387841419083998e-05,-1.8664763956621755e-08,4.687126420321874e-08,0.0001224069856107235,0.00025304112932644784,0.017735800007358193,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
70,8.13980900844301,-14.712043249224877,0.0011746166816521376,16.68992161914931,0.0005146428188639728,2.1668627596227452e-05,-5.298588234836643e-09,-3.793661562667694e-08,4.695056486525573e-05,3.9680708141531795e-05,0.020587399951182306,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
71,10.473748711022171,-27.472591319798614,0.0011530071600440528,1.1776649716765584,0.000980127745950344,9.554220014251769e-05,2.1202274069764826e-07,1.805801730370149e-09,3.4173928725067526e-05,0.0003477810532785952,0.02026659995317459,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
72,9.6665586375243,-14.29690135680464,2.453069836292756e-05,-16.33675172614501,0.0005121599013692741,4.4288652134127915e-05,5.22150094184326e-06,2.1082382772874553e-06,2.813551327562891e-05,0.0001416893646819517,0.017856999998912215,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
73,3.4009600678191374,-5.017841658930101,0.0006028928710712216,15.76933053139018,0.0003665621337998714,6.836678949184716e-05,-4.211452164781804e-08,4.3612726585706696e-07,4.151934990659356e-05,0.00023146957391873002,0.02609430009033531,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
74,6.803245341071027,-15.20120928245834,0.0009772098070050534,7.257108020193997,0.0005336682726869827,3.4047337976517156e-05,1.6327169305441203e-06,1.2164800864411518e-06,8.783848898019642e-05,4.55016597697977e-05,0.025246300036087632,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
75,-8.057425436304483,16.570955265929268,-0.0009856785318166532,-20.894932708135844,-0.0014152715862974076,1.4507566447719e-05,-2.860373626845103e-08,-2.1025925889261998e-08,2.488309473847039e-05,3.3097541745519266e-05,0.019301199936307967,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
76,-17.51392531786597,19.321436861078247,-0.0013651724007787106,-19.745438588876073,-0.0015184446595911504,2.4426975869573653e-05,-7.391883372065422e-08,-1.6062640497693792e-05,3.719677124536247e-06,7.785166963003576e-05,0.022659200010821223,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
77,14.278410254097196,-18.8428859396093,0.0015936065133380591,26.657146934424837,0.0005203717973314828,1.5162451745709404e-05,5.208949005464092e-07,8.496764962728776e-07,3.876584742101841e-05,2.0513385607046075e-05,0.020572799956426024,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
78,-13.388010166373267,16.576213180291795,-0.0011159996829158065,-19.97295293812488,-0.0013769846416315143,5.3377949370769784e-05,7.547157565568341e-09,-1.2153009265603032e-08,0.00015879675629548728,5.469533789437264e-05,0.020557900075800717,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
79,-2.382171980072653,-3.321590196836455,0.00024976086979606397,20.769940022405656,0.00041285289726433164,5.438138032332063e-05,1.0825667686731322e-06,1.0286157703376375e-07,0.00011627685307757929,0.00010006324009737,0.019934399984776974,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
80,-10.97730766633395,18.694751412201185,-0.0005321627912695633,-27.520440618622146,-0.0018486102007829266,2.3136533854994923e-05,9.57142276547529e-09,5.35262643097667e-08,5.530273119802587e-05,3.7180307117523625e-05,0.017670100089162588,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
81,-6.274119670623247,-9.425608387723777,0.0004673511765257605,21.231728423048697,0.0004673952488725324,5.549386696657166e-05,5.42743805453938e-09,-2.0389506971696392e-08,6.61583908367902e-05,0.0001557912619318813,0.016808100044727325,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
82,-4.503407552687781,11.464873168102482,-0.0008572419401690729,-5.399565965811202,-0.0006516069344002792,3.510412716423161e-05,-3.8995178329059854e-05,-1.680896616562677e-06,1.4670044947706629e-05,8.507039456162602e-05,0.01959389995317906,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
83,6.764481368286832,-12.058563991954001,0.0007940366147707485,3.7741656887397674,0.00043950514425212514,2.484706237737555e-05,1.92464676729287e-06,9.580854793966864e-07,8.148100459948182e-05,1.5024517779238522e-05,0.019965200102888048,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
84,-6.3001917633851345,4.038111870366472,-0.0005157263341919164,7.979906632486397,5.338366679891902e-05,3.3096628612838686e-05,5.157858140591998e-09,-1.6619935649941908e-08,0.00010689029295463115,2.547444455558434e-05,0.01993359997868538,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
85,-12.215709382451692,17.104601799967924,-0.0014351204971905708,-13.574854638801401,-0.00116256276969489,2.4084110918920487e-05,-1.636606793908868e-05,-2.4950281840574462e-08,1.35599193527014e-05,6.638550257775933e-05,0.01774789998307824,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
86,8.878958169650067,-13.312059327587455,0.0008002917333621525,0.9034572775644163,0.0004706111501556993,6.6846300796896685e-06,-2.5759234745237336e-08,7.477190422378044e-09,1.463093030906748e-05,1.2074353435309604e-05,0.019581500091589987,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
87,1.786659839725442,6.588597322396126,-0.0006540425032431195,-21.166180147129776,-0.0008284006494313217,3.66462190868333e-05,3.5535535971575882e-06,-8.780598932389694e-07,9.323688573203981e-05,4.891636490356177e-05,0.017261900007724762,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
88,8.139254486454158,-0.7923573460618559,-0.0003803368342876303,-18.981102683366995,-0.00033391619304773515,5.283092468744144e-05,-7.130114454412251e-08,-8.819705499263364e-08,0.0001564826670801267,5.4681524488842115e-05,0.022076199995353818,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
89,0.09275543489104249,10.189841234661339,-0.0005167930287748346,-4.646661312757661,-0.0004894360964915194,6.927212962182239e-05,5.1233826070529176e-08,-1.7757452042133082e-07,8.132852235576138e-05,0.00019553118909243494,0.017153399996459484,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
90,2.771433113054445,-8.067552648076786,0.0005573661038918193,5.237490201947686,0.0003246678916760522,6.0099926486145705e-05,3.9829268416724517e-07,2.3190409592643846e-08,0.0001881054340628907,5.187278657103889e-05,0.020301399985328317,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
91,1.4416339776542246,-18.537182574234667,0.0012254227255968741,20.353457207922975,0.0005508468093148394,4.910954157821834e-05,4.918093310379845e-08,7.832795745343901e-09,1.0109258255397435e-05,0.00018627189274411649,0.020232500042766333,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
92,-1.395299215867397,14.338993386280949,-0.0008377750236057455,-19.208663914133375,-0.0012164528079485948,3.685880801640451e-05,5.792787760583451e-08,-5.351604386305553e-07,0.0001428112154826522,4.030918717035092e-06,0.019830600009299815,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
93,0.8386835565525074,-14.531725352996803,0.0009563603380210336,15.852454437057645,0.0004986439262691067,5.273571878205985e-05,-5.416296062321635e-06,-2.761214545898838e-08,0.00011361455108271912,9.188442345475778e-05,0.022953900042921305,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
94,-13.281134114271776,16.249280425854085,-0.001392032912439902,-14.484437533478662,-0.00112356075907752,4.530406295089051e-05,3.4192470366178895e-07,9.933154387908871e-07,0.0001006294260150753,7.925157842691988e-05,0.019286199938505888,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
95,2.4989064629806372,-11.002448741013188,0.0009152857361763713,22.239377639489813,0.00048569730687676927,4.0009046642808244e-05,1.5868681657593697e-07,1.3796989151160233e-07,9.43191334954463e-05,6.54203977319412e-05,0.025552400038577616,0.0,1.0,3.933468178729527e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
